SchoolYear,OrganizationLevel,County,ESDName,ESDOrganizationId,DistrictCode,DistrictName,DistrictOrganizationId,SchoolCode,SchoolName,SchoolOrganizationId,CurrentSchoolType,StudentGroupType,StudentGroup,GradeLevel,TestAdministration,TestSubject,Count of Students Expected to Test,Count of students expected to test including previously passed,CountMetStandard,PercentMetStandard
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,homeless,Non-Homeless,10,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Migrant,Non Migrant,10,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Race,Asian,10,SBAC,ELA,NULL,NULL,NULL,>91%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Race,TwoorMoreRaces,10,SBAC,ELA,38,38,30,78.90%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Race,White,10,SBAC,ELA,131,131,104,79.40%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,s504,Non Section 504,10,SBAC,ELA,NULL,NULL,NULL,74.90%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Gender,Male,10,SBAC,Math,NULL,NULL,NULL,37.80%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Military,Military Parent,10,SBAC,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,s504,Non Section 504,10,SBAC,Math,NULL,NULL,NULL,33.90%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,FRL,Low-Income,11,WCAS,Science,129,129,29,22.50%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Gender,Female,11,WCAS,Science,143,143,47,32.90%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Race,Native Hawaiian/ Other Pacific Islander,11,WCAS,Science,25,25,6,24.00%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,ELL,Non-English Language Learners,All Grades,AIM,ELA,NULL,NULL,NULL,35.70%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Gender,Female,All Grades,AIM,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,FRL,Non-Low Income,All Grades,AIM,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Migrant,Non Migrant,All Grades,AIM,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,FRL,Low-Income,All Grades,SBAC,ELA,965,965,315,32.60%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Gender,Female,All Grades,SBAC,ELA,NULL,NULL,NULL,52.30%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Race,Native Hawaiian/ Other Pacific Islander,All Grades,SBAC,ELA,151,151,34,22.50%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,s504,Section 504,All Grades,SBAC,ELA,61,61,19,31.10%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,FRL,Low-Income,All Grades,SBAC,Math,964,964,199,20.60%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Race,Hispanic/ Latino of any race(s),All Grades,SBAC,Math,492,492,118,24.00%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Race,White,All Grades,SBAC,Math,744,744,293,39.40%
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,Gender,Gender X,All Grades,WCAS,Science,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,Pierce,Puget Sound Educational Service District 121,100006,27417,Fife School District,100088,,District Total,NULL,,homeless,Homeless,All Grades,WCAS,Science,13,13,3,23.10%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17216,Enumclaw School District,100080,,District Total,NULL,,Military,Non Military Parent,3,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17216,Enumclaw School District,100080,,District Total,NULL,,SWD,Students with Disabilities,3,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17216,Enumclaw School District,100080,,District Total,NULL,,Foster,Foster Care,3,SBAC,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17216,Enumclaw School District,100080,,District Total,NULL,,Race,Native Hawaiian/ Other Pacific Islander,3,SBAC,ELA,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17216,Enumclaw School District,100080,,District Total,NULL,,SWD,Students without Disabilities,3,SBAC,ELA,260,260,153,58.80%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17216,Enumclaw School District,100080,,District Total,NULL,,ELL,Non-English Language Learners,3,SBAC,Math,NULL,NULL,NULL,51.40%
2021-22,District,King,Puget Sound Educational Service District 121,100006,17216,Enumclaw School District,100080,,District Total,NULL,,Foster,Non-Foster Care,4,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17216,Enumclaw School District,100080,,District Total,NULL,,SWD,Students with Disabilities,4,AIM,Math,NULL,NULL,NULL,Suppressed: N<10
2021-22,District,King,Puget Sound Educational Service District 121,100006,17216,Enumclaw School District,100080,,District Total,NULL,,Foster,Non-Foster Care,4,SBAC,ELA,NULL,NULL,NULL,52.00%
